date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:22	474/474	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2007:13:22%20GMT	https://static.wixstatic.com/media/43fc70_53889c15a2764adfae10bd0596cc2bab~mv2.png/v1/fill/w_1,h_1,q_90/43fc70_53889c15a2764adfae10bd0596cc2bab~mv2.png	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_53889c15a2764adfae10bd0596cc2bab_mv2.png/v1/fill/w_1,h_1,q_90/43fc70_53889c15a2764adfae10bd0596cc2bab_mv2.png	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/creative-illustrations-and-artwork)
12:13:22	231190/231190	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2007:13:22%20GMT	https://static.wixstatic.com/media/43fc70_e2386cb2006c4635935b08b9e5c56ff6~mv2.png/v1/fit/w_1080,h_360,q_90/43fc70_e2386cb2006c4635935b08b9e5c56ff6~mv2.png	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_e2386cb2006c4635935b08b9e5c56ff6_mv2.png/v1/fit/w_1080,h_360,q_90/43fc70_e2386cb2006c4635935b08b9e5c56ff6_mv2.png	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/creative-illustrations-and-artwork)
12:13:24	325434/325434	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2007:13:23%20GMT	https://static.wixstatic.com/media/43fc70_53889c15a2764adfae10bd0596cc2bab~mv2.png/v1/fit/w_1080,h_360,q_90/43fc70_53889c15a2764adfae10bd0596cc2bab~mv2.png	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_53889c15a2764adfae10bd0596cc2bab_mv2.png/v1/fit/w_1080,h_360,q_90/43fc70_53889c15a2764adfae10bd0596cc2bab_mv2.png	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/creative-illustrations-and-artwork)
12:13:24	80648/80648	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:25%20GMT	https://static.wixstatic.com/media/43fc70_9e3c3784a2de4c5aaec6860d5b72b19e~mv2.jpeg/v1/fit/w_1024,h_523,q_90/43fc70_9e3c3784a2de4c5aaec6860d5b72b19e~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_9e3c3784a2de4c5aaec6860d5b72b19e_mv2.jpeg/v1/fit/w_1024,h_523,q_90/43fc70_9e3c3784a2de4c5aaec6860d5b72b19e_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/finance-and-investment-concepts)
12:13:25	474/474	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2007:13:26%20GMT	https://static.wixstatic.com/media/43fc70_1506f14e5e9248868deaa378233b6566~mv2.png/v1/fill/w_1,h_1,q_90/43fc70_1506f14e5e9248868deaa378233b6566~mv2.png	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_1506f14e5e9248868deaa378233b6566_mv2.png/v1/fill/w_1,h_1,q_90/43fc70_1506f14e5e9248868deaa378233b6566_mv2.png	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/finance-and-investment-concepts)
12:13:27	318780/318780	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202024%2007:13:26%20GMT	https://static.wixstatic.com/media/43fc70_1506f14e5e9248868deaa378233b6566~mv2.png/v1/fit/w_1080,h_360,q_90/43fc70_1506f14e5e9248868deaa378233b6566~mv2.png	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_1506f14e5e9248868deaa378233b6566_mv2.png/v1/fit/w_1080,h_360,q_90/43fc70_1506f14e5e9248868deaa378233b6566_mv2.png	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/finance-and-investment-concepts)
12:13:27	89357/89357	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:28%20GMT	https://static.wixstatic.com/media/43fc70_41039a562e17416a87154d50bdf06148~mv2.jpeg/v1/fit/w_1024,h_523,q_90/43fc70_41039a562e17416a87154d50bdf06148~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_41039a562e17416a87154d50bdf06148_mv2.jpeg/v1/fit/w_1024,h_523,q_90/43fc70_41039a562e17416a87154d50bdf06148_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:28	692/692	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:29%20GMT	https://static.wixstatic.com/media/43fc70_d5e40f8c8a554724bc58b5df12311319~mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_d5e40f8c8a554724bc58b5df12311319~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_d5e40f8c8a554724bc58b5df12311319_mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_d5e40f8c8a554724bc58b5df12311319_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:29	41671/41671	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:29%20GMT	https://static.wixstatic.com/media/43fc70_d5e40f8c8a554724bc58b5df12311319~mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_d5e40f8c8a554724bc58b5df12311319~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_d5e40f8c8a554724bc58b5df12311319_mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_d5e40f8c8a554724bc58b5df12311319_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:29	692/692	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:30%20GMT	https://static.wixstatic.com/media/43fc70_c74781032c95495d856ebd6055baa695~mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_c74781032c95495d856ebd6055baa695~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_c74781032c95495d856ebd6055baa695_mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_c74781032c95495d856ebd6055baa695_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:30	48891/48891	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:30%20GMT	https://static.wixstatic.com/media/43fc70_c74781032c95495d856ebd6055baa695~mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_c74781032c95495d856ebd6055baa695~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_c74781032c95495d856ebd6055baa695_mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_c74781032c95495d856ebd6055baa695_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:30	692/692	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:31%20GMT	https://static.wixstatic.com/media/43fc70_89c3bad743de45c1ac16c371994b0efc~mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_89c3bad743de45c1ac16c371994b0efc~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_89c3bad743de45c1ac16c371994b0efc_mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_89c3bad743de45c1ac16c371994b0efc_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:31	65086/65086	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:32%20GMT	https://static.wixstatic.com/media/43fc70_89c3bad743de45c1ac16c371994b0efc~mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_89c3bad743de45c1ac16c371994b0efc~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_89c3bad743de45c1ac16c371994b0efc_mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_89c3bad743de45c1ac16c371994b0efc_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:31	692/692	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:32%20GMT	https://static.wixstatic.com/media/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5~mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5_mv2.jpeg/v1/fill/w_1,h_1,q_90/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
12:13:33	53474/53474	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Jul%202024%2007:13:33%20GMT	https://static.wixstatic.com/media/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5~mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5~mv2.jpeg	C:/My%20Web%20Sites/face/static.wixstatic.com/media/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5_mv2.jpeg/v1/fit/w_1024,h_341,q_90/43fc70_eb8a0aa6e2114e8d9702360408ab5bf5_mv2.jpg	(from https://huzaifaabdullah509.wixsite.com/vibe/portfolio-collections/my-portfolio/digital-marketing-graphics)
